PID,TRIAL,ATTEMPT,NAME,TOOL,"POS X","POS Y",TIME,SUCCESS,SCORE,IMAGE
651,4,7,FallAlt,obj1,307,353,1543,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA0RJREFUeF7tnL9KY0EUh38XbFTQNPZZOxF7EXsrH0CwEQKKLxEDWlhu6Z9SFrbbRt9BEB/AVh9AELFRs9ybBGMSszPXs8mZ8KUT5s6cfN/87pncqFmz2WyKlxsCGULcuCgKQYgvHwhx5gMhCPFGwFk99BCEOCPgrBwSghBnBJyVQ0IQ4oyAs3JICEKcEXBWDglBiDMCzsohIQhxRsBZOSQEIc4IOCuHhCDEGQFn5ZAQhDgj4KwcEoIQZwSclUNCEOKMgLNySAhCnBFwVg4JQYgzAs7KISEIcUbAWTkkBCHOCDgrh4QgxBkBZ+W4SEiWZQWWcf1B8LjX794T6Qs5Ppaur1vvaWlJOjqK3vMI6UFWGsjtrZQLqVSklxdpelra2ZFWV6OklF4/apWwwWknJBexuSnNzLTe7empND8vPT6Gvfv2KIRYJWRvL288n2fLf87FRLwQYiUkn2d5WVpfl56epJsb6e4uQkVrKEIshUTj778AIQj5chul3dQN0sEtawDE7lvG1JQR5cBpXl/pIX2ouoXs7gaSNBp2coIQhAzZTC56iNFmn4hpEOJMI0IQYk9gbU1aXPyY9+LCfo1RzTgRCek9mS0sSIeHo0Jou07yQmZnpe3tz1Cen6VUU5K8kK8+tzw8SJeXtrt3FLMlLWRuTtraGozp/V06OxsFQts1khXy9ibt7w+HcXUl3d/bAvvfsyUrpFqVNjb+jSd/NJLSK1khoc+8EFJiOzYajeKqer0efLWlkDLrBxcaOdBFQsp8Y2cppMz6kZyDhyOE79T7N8u4d+i41+8mkmxCgu8BAQMR0gOpA+Tg4CAAn/2Qzrrj+t1itwmxRx03I0LavDoJicNnPxohCOnbVa6auv2ej5uRhJAQEjIsMySEhJAQEhLQVzn2fkDilNW1Yegh9BB6CD2EHhJAgB4yEBI9hB5CD0mih2Q/MmlFqtVqUfe77w4+/3Uu/f7uLHbXu7llFUKqcb+GY4Gh8bMh/bGYyWYOhCBkcA8hIS0uJISEkJB0Tlk0dW5ZnLL681o8fqep09QLAiSEhAz9BMmxl2Mvx16OvUMI0EPoIWn1EJtnphGzVMTT3h5crc8h7X+GH4FyIod6OGX9BfIu2vPCTVMCAAAAAElFTkSuQmCC'>"
651,5,1,BalanceUnder,obj1,330,345,3600,1,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA6dJREFUeF7tnc9KalEchZcUBBU4KYgIGkiDICKChqXZIKGJWRhokFEk6OA+gvYWDWrQvEFvUDSuSQS9QY2C2wOEl214s3sL9nXv7V0e15kEcvbPtb/PdfyDYazRaDSgg4ZATEJoXDSDSAiXDwkh8yEhEsJGgCyPnkMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFUUMkhIwAWRw1RELICJDFiVRDDg6A+/uvCc/PA2dnZPS/iBMpIWZ/h4fAwMDnnb69Aaen/DJMwq4JOT4Gnp4+Q7m7A25v/YJaWQFmZz/PfHwEbm783k+oaZET8mdLeqkdkWyI2VR7S3qpHZEV0mqJ+dsrzx2tS2AkL1lmc9ns+xYvL0Nd7cPM7YoQ84Qe+vjuJwVat6+uAqlU6BTu87sipFx2D+o6YXISqNVcp4Rf3xUh7SBisb839dVtrbPq9Y96pVJJpDp8mCeTaoiXh1OszVa9XketFx7mDjvvSkMc8kFCXOgFWCshAaC6jJQQF3oB1kpIAKguIyXEhV6AtRISAKrLSAlxoRdgbf8K2d4GHh6A52fg9TUA2s5G9qeQiQlgYQGYngauroCTEyCd7oyg51X9KcR88ra2BgwPv+Pc3AQyGc9oNc6GwMdHJ1tbwNgYcHEBvLzYrNU5AQjQf5YVYM/UI82H4c1fi15aWsLOzg7K5TJGR0epQ0c53G8hNpucm5tDsVhEqVTChHkhoMM7gX8SYnPviUQC+/v7yOfzmJmZsVmic9oIeBdiQ3dqagpHR0fY2NjA4uKizZK+Oee/CLGhOz4+jmq1inQ6jeXlZZslkTiHVogN3Xg8jkqlgmQyifX1dZsl9Of0tBAbuiMjI83Lo2nZpnnDS35EXogN/6GhIezu7jYvj4VCwWZJsHMkxBLt4OAgcrkcMplM81VkqENCfJLNAnt7ex1NPD8/By4BCekI3zeLskDtR2dfjzw237e9lhCfOgAJ8cvTeZqEOCP0O0BC/PJ0niYhzgj9DpAQvzydp0mIM0K/AyTEL0/naRLijNDvAAnxy9N5mvnP358OU/RO3QFeoKW/AOuGChoDKjaQAAAAAElFTkSuQmCC'>"
651,6,1,Gap,obj1,354,420,3484,1,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAABBNJREFUeF7tna9PI0Ecxd8qElRDggdS/gJAoKjEAgkCApYQLALXVtcchgTUJRAUAoVBcATDjwAeUpIzOFIFQbWXpTeX0uu2O9vvbr+786p33rx5n33sdthNvUaj0QA/ahLwCEQNiy8jBKKLB4Eo40EgBKItAWV+eA0hEGUJKLPDhhCIsgSU2WFDCERZAsrssCEEoiwBZXbYEAJRloAyO2wIgShLQJkdNoRAlCWgzA4bQiDKElBmp7+GVKvA9DSwvg7s7ipbWjrtRAeyswPUasD9PTA1BZyfAy8v6UxBkevoQBYWgPd3YHy8uZy7O+DhQdHS0mklOpDFRWB09Puq9/fTmYIi19GBbG0BV1fA7CxwcABMTgJPT4qWlk4r0YH4672+BubngeXlJhR++k6gPyB9T0+B9gQIRNk5QSAEoiwBZXbYEG1A8vl84/n5WZktd+14AL7eoFpdXcXR0ZG7SShZ+T8gxs/e3h42NzeV2HPPxn9ATAS3t7eYmZlxL5EBrzgQiPFVq9WQy+UGbNOd6XsCMVHwZd1kTorQQHw7nuehXq8n48zRWayAmIxGRkbw9vbmaGTxLjsSEGOpUCjg4uIiXoeOqfcFxGS1vb2NSqXiWHTxLFcEiLF2cnKCpaWleJw6oioKxGRWrVYxMTHhSISyy4wFCG+Vo0OKFQjB2INJBIhva2hoCJ+fn/YOHRuRGBCTaz6fB7f7g8+yxIEYK9zu7wxlYECMHW73fwczcCDGDrf7m0moAWLAuL7drw6I67fKaoF81dfB7X7VQExbXNruTwUQA8aF7f5UAXFhuz+VQIIu/OUycHpqv9fy+Gg/Jq4RmQPy+moflaYXvwgEAIHYn8QdR7Q/muT/yTo7sxe/ubEfE9eITDUkrpCS1CWQJNMOMVfmgAwPAysrIVbecsjxMfDxYTcmrqMzB8QPamPDLi5e1O3yCjw66HljvyVra+EmOTxstqP8owzkgLnCXLiBEY66/HUJ/AaKxWLg6Ew2xKYlph3euAeMdQ8rAoNvQ8q7/jdXoNuD65kFEqYlph1+agTS7+nmv4vX4/fMel1LWq8dBJIAkG4taW0HGyIAw5fo1ZBu15L2Oys2RABKGCCdWtLeDjZEAEbYhnRqSafvHWyIAJQwDfGnaW1Jp3awIQIwbBrS2pKgb+VsiACUsA0JMxWBhEmpxzEEIhCipASBSKYpoEUgAiFKShCIZJoCWqVSSUClKVH6WeJur1iaEkJjIBCJHMU0CEQsShkhApHJUUyFQMSilBEiEJkcxVQIRCxKGSECkclRTIVAxKKUESIQmRzFVAhELEoZIQKRyVFMhUDEopQRIhCZHMVUCEQsShkhApHJUUyFQMSilBH6C0RGLEDF/02DLL+OEGt4MYp3+9fzH/yMkfP/w3boAAAAAElFTkSuQmCC'>"
651,7,1,,,,,,,0,"<img src=''>"
651,7,2,Lid,obj1,99,50,25787,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA7tJREFUeF7tnTFLI1EUhU8UbAUbwTaFbCEKEQSb3T8gWloIaqNdStEmk7SypFcIKtgGt1Ow2S210dbC32BhpU2Wt1FWh8nmzc27Lzc7ZyCF8d071+/jZF5CEkudTqcDHgMTKJWAnZ1uG0f0+FjWskQhMnDpqqhCHh+B2dn8gz88AOVy/rpRrIgqxAFaWACWlvxR3dwA9/f+60d9ZXQhLiWHh/7Y9vaKkw5HJbqQPCkpWjrCC1lbA6angetrYHkZOD/PjIJvSoqWjvBC1teBycm/Em5vgbu7TCn9riVFTEd4Ibu7n+G/vACnp6KUFDEd4YVsbQFXV8DqKvD0BFxeAs/PPa/gvVJS1HSEF+I6VirA3BzQbv9Thlva61pS1HQEFXJxcdFZcxf1nEc6JUVOR1qI+/noKCfQt+Ul99LLx9L5+Xm0222U+zzFTqekyOlQFZLldWNjA2dnZxgbG/v06/eUFD0d0YVkSWo0Gtjfr+H1FZiY6N6KfHx8ph70IUsKdXx8HM1mE9VqVdpipOvMCcmiOTU1hVarBcmmYdTsjISQLKi+mwYKGSKBXpuGIY6U+9QjmxDfv9RtGmq1mu/yoa/774WkCVvfNBROiPVNA4X0eJAa1qaBQnJcNWJsGigkh5BerzSE3DRQyIBCQm8aKCSwkEE3DRQSQUieVxooZEhC0qd9f2s0hVCIEQLGxmBCKMQYAWPjMCEUYoyAsXGYEAoxRsDYOMETws8YhjEc7IkhhYQRsr3d/fStE+OOkxNZX34KV8ZNrYpC1NDKGlOIjJtaFYWooZU1phAZN7UqClFDK2tMITJualUUooZW1phCZNzUqihEDa2sMYXIuKlVUYgaWlljCpFxU6uiEDW0ssYUIuOmVkUhamhljSlExk2tikLU0MoaU4iMm1oVhaihlTWmEBk3tSoKUUMra0whMm5qVRSihlbWmEJk3NSqKEQNrawxheTglv6+aZ/SmRkgSXxWdtdQiD8rLC5mLW683Zmm/hPAL6ysfEWSfPM+C4V4o8peWHp7d3X6P0e57/uq1+t/bkmOiFAIhQxIwFg5E0IhxggYG4cJoRBjBIyNw4RQiDECxsZhQijEGAFj4zAhFGKMgLFxmBAKMUbA2DhMCIUYI2BsHCaEQowRMDYOE0IhxggYG4cJoRBjBIyNw4RQiDECxsbpl5CD7wfY3Nr0nprvy/JGlb2wn5DkR4LKl4r3WSjEGxWFDIgqTjkTEoez91koxBtVnIUUEoez91koxBtVnIUUEoez91lCC/kN2lVooW6Ejy0AAAAASUVORK5CYII='>"
651,7,3,Lid,obj2,158,51,1534,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA3FJREFUeF7tnT9LI2EQh3+bfAAhjWCb6gpJESub8wuIKS0CRhDt0ttkk/5IrxA0YBtynYLNXSv++SgWVlY59qKct6zm3dl3NpPd30IaeWfe2efJ4GTZTYLZbDYDj8wEggA4Pp6niYien8tSBhQiAxePohA/HL1loRBvKP0kohA/HL1lWQkhR0fJ5/v4CESvIh1+hbRawPo6cHsLbG8DV1deWJ2cJKd5eADu771sYSaJXyH7+8Da2r+Tu7sDnp4ynyyFpEc4H3vj5F5fgcvL9NliERSSHuFcSKcD3NwAe3vA8zNwfQ28vKTPRiEePxg2m8DmJjCZeJERVcYOSf+eDqbT6awV/VNXOMoqJEJ5diYDGkSXXj6GNhoNTCYT1Ot1WcaSRn2csrwKSeLZbrcxHo9RqVRKinvxaecqJKmcwWCAXq+3uNKSrFi6kDjnarWK4XCIbrdbEgX/n6Y5IUkWarUaRqMRtIYGS+ZXQkgSsKIODSsrpKhDQ6GEFGFoKLyQVRsaSifE+tBAIZ+MWMsaGigkxcybx5UGCkkhJI+hgUIyCvE9NFCIZyFZhwYKyUFImisNFLIkIfFt32+NphAKMULAWBnsEAoxRsBYOewQCjFGwFg57BAKMUbAWDneO4TPGPox7O2DIYX4EXJ4OH/6NhITHRcXsrx8ClfGTS2KQtTQyhJTiIybWhSFqKGVJaYQGTe1KApRQytLTCEybmpRFKKGVpaYQmTc1KIoRA2tLDGFyLipRVGIGlpZYgqRcVOLohA1tLLEFCLjphZFIWpoZYkpRMZNLYpC1NDKElOIjJtaFIWooZUlphAZN7UoClFDK0tMITJualEUooZWlphCZNzUoihEDa0sMYWk4PbZt6x+lWJjAwhD900oxJ0VtraSFg/e/hin/gvAb+zufkcY7jjvQiHOqJIXBm93V8d/OSr6ktB+v//3FaZoEQqhkIwEjIWzQyjEGAFj5bBDKMQYAWPlsEMoxBgBY+WwQyjEGAFj5bBDKMQYAWPlsEMoxBgBY+WwQyjEGAFj5bBDKMQYAWPlsEMoxBgBY+WwQyjEGAFj5bBDKMQYAWPlLOqQ0x+nOOgcOFfN+7KcUSUvXCQk/Bmi+a3pvAuFOKOikIyo8glnh+TD2XkXCnFGlc9CCsmHs/MuFOKMKp+FFJIPZ+ddfAv5A8wiUqEsK6MAAAAAAElFTkSuQmCC'>"
651,7,4,Lid,obj3,444,96,2493,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA2JJREFUeF7tnb1O22AUhl8nF4CUBYk1UwcUiTCxtDeAyMgQibDAlp0lTvYqO0gRRGK10g0klnZF/FwKAxNTqq+hKnVdxT7+TnJsv5ayIJ83x8/DUU6i/ATz+XwOHrkJBAFwcrKIcUQvLmSRAYXIwMWrKMQPR28pFOINpZ8gCvHD0VsKhXhD6SfIr5BOB9jcBO7ugL094PraT5cVSvEr5PAQ2Nj4g+/+Hnh+rhDO/JfqV8jp6d8dvb0BV1f5u6xQgl8hvR5wewscHAAvL8DNDfD6WiGc+S/VrxDXT7sNbG8DUUQZAj/ehMxms3nHPajzyEXgoxAXdH4uiwvcSy8fS1utFqIoQrPZlCVWtEpNSBLPbreL6XSKWq1WUdzLL3ulQpLaGY1GGAwGyzutyBlrFxLnXK/XMR6P0e/3C6tgZwdwtyzH0xPgbuaEJF1Eo9HAZDJBUZaG3d3FspnleHwEHh4KIiTpwsq6NBRiQtL+p5VhaSiVkDIsDaUXUrSloXJCrC8NFPKfB6h1LQ0UknZjALCKpYFCMghZxdJAITmF+F4aKMSzkLxLA4WsQEiWVxooZE1C4nf7+63RFEIhRggYa4MTQiHGCBhrhxNCIcYIGGuHE0IhxggYa8f7hPAzhn4Me3tiSCF+hBwfLz5968S44/JSlstP4cq4qVVRiBpaWTCFyLipVVGIGlpZMIXIuKlVUYgaWlkwhci4qVVRiBpaWTCFyLipVVGIGlpZMIXIuKlVUYgaWlkwhci4qVVRiBpaWTCFyLipVVGIGlpZMIXIuKlVUYgaWlkwhci4qVVRiBpaWTCFyLipVVGIGlpZMIXIuKlVUYgaWlkwhci4qVVRiBpaWTCFZOAW/77pNKVbW0AYpjlzcQ6FpGcF941z/x6j9z/FqX8H8AP7+58Rhl9S3wuFpEaVfGLw/u7q+C9HuS8JHQ6Hv25hhhGhEArJScBYOSeEQowRMNYOJ4RCjBEw1g4nhEKMETDWDieEQowRMNYOJ4RCjBEw1g4nhEKMETDWDieEQowRMNYOJ4RCjBEw1g4nhEKMETDWDieEQowRMNYOJ4RCjBEw1s6yCTn7eoaj3lHqrvm+rNSokk9cJiT8FqL9Kf0P7FIIheQkYKycE0IhxggYa4cTQiHGCBhrhxNSciE/AahwPqGXZlhEAAAAAElFTkSuQmCC'>"
651,7,5,Lid,obj3,557,104,7782,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA3JJREFUeF7tnbFOIlEUhv+BBzChMbGlsjAUWNnsvoCR0oJEbLSjt2GgX+k1IUpiS9hOE5vd1sZHsbCyYjOLG3V2DJcz5wxH5iexMff898z3ceSKgNFsNpuBt9wEogg4OZnHJEQvL2WREYXIwKWrKESHo1oKhaih1AmiEB2OaikUooZSJ0hXSKsFbG4C9/fA3h5wc6PTZYlSdIUcHgIbG2/4Hh6Ax8cS4cx/qbpCTk8/dvTyAlxf5++yRAm6Qjod4O4OODgAnp6A21vg+blEOPNfqq6QpJ9mE9jZASYTyhD4URMynU5nreRBnbdcBN4LSYIuLmRxUfLUy/vSRqOByWSCer0uSyxplZmQLJ7tdhvj8RiVSqWkuBdfdqFCstoZDAbo9XqLOy3JipULSXOuVqsYDofodrslUfDxMt0JybJQq9UwGo1QhkNDWshoJLtf/vegLosJr1rXQ0NaSDiRt5XJH7UKF7Kuh4a0kPNziRInQtbh0PAlHkNk95HsKu+HhtIJ8X5ooJBPxm9VhwYKWeLnYRHPNFDIEkKKODRQSE4h2s80UIiykLyHBgopQEjWFp8dGihkRULS2/57aTSFUIgTAs7a4IRQiDMCztrhhFCIMwLO2uGEUIgzAs7aUZ8QvsdQx7DaL4YUoiPk+Hj+7ttETHK7upLl8l24Mm5mVRRihlYWTCEybmZVFGKGVhZMITJuZlUUYoZWFkwhMm5mVRRihlYWTCEybmZVFGKGVhZMITJuZlUUYoZWFkwhMm5mVRRihlYWTCEybmZVFGKGVhZMITJuZlUUYoZWFkwhMm5mVRRihlYWTCEybmZVFGKGVhZMITJuZlUUYoZWFkwhMm5mVRRihlYWTCFLcEt/3nRI6dYWEMchK+drKCScFXZ3sxYPXr+Zpv4LwG/s739DHH8P3oVCglFlL4xeX12d/s9RyYeE9vv9v1/xEiNCIRSSk4Czck4IhTgj4KwdTgiFOCPgrB1OCIU4I+CsHU4IhTgj4KwdTgiFOCPgrB1OCIU4I+CsHU4IhTgj4KwdTgiFOCPgrB1OCIU4I+CsHU4IhTgj4KwdTgiFOCPgrJ1FE3L24wxHnaPgrvm6rGBU2QsXCYl/xmhuN4N3oZBgVBSSE1Ux5ZyQYjgH70IhwaiKWUghxXAO3oVCglEVs5BCiuEcvIu2kD86WzaTk8dg8gAAAABJRU5ErkJggg=='>"
651,7,6,Lid,obj3,558,159,6552,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA3JJREFUeF7tnTFLI2EQht81vUIaQbBKdYWkiJXN3R8QU1oEjI126W2ySX+kVwgasA25TsHmrhXEn2JhZZVjL/FO91ayOzsTJ7vvgo188zr7PAz5su4mwXQ6nYJHbgJBAJyczGIiohcXssiAQmTg4lUUosNRLYVC1FDqBFGIDke1FApRQ6kTpCuk2QQ2N4G7O2BvD7i+1umyRCm6Qg4PgY2Nf/ju74HHxxLhzH+qukJOT9939PICXF3l77JECbpC2m3g9hY4OACenoCbG+D5uUQ485+qrpCon0YD2NkBxmPKEPhREzKZTKbN6EWdRy4Cb4VEQefnsrgguvTytrRer2M8HqNWq8kSS1plJiSJZ6vVwmg0wtraWklxLz7tpQpJaqff76Pb7S7utCQrPl1InHOlUsFgMECn0ymJgven6U5IkoVqtYrhcIgybBpWQkiSpKJuGlZWSFE3DYUSUoRNQ+GFrNqmoXRCvG8aKOSDzfVnbRooJMO7nWVcaaCQDEKWsWmgkJxCtDcNcSHb27IG/7vaK4spZlWWKw1xIQ8Ps38xZTmiGgrJQgzAR5uGuJD19YzB8+UUIuP2t+r11mi+huQEqVVOIVoklXIoRAmkVgyFaJFUyqEQJZBaMRSiRVIph0KUQGrFUIgWSaUcdSF8xlDHjNobQwrREXJ8PHv6NhITHZeXslw+hSvjZlZFIWZoZcEUIuNmVkUhZmhlwRQi42ZWRSFmaGXBFCLjZlZFIWZoZcEUIuNmVkUhZmhlwRQi42ZWRSFmaGXBFCLjZlZFIWZoZcEUIuNmVkUhZmhlwRQi42ZWRSFmaGXBFCLjZlZFIWZoZcEUIuNmVkUhZmhlwRQi42ZWRSFmaGXBFCLjZlZFIWZoZcEUkoFb/POm05RubQFhmGblbA2FpGeF3d2kxf35L+PUfwL4hf39rwjDb6n/CoWkRpW8MJjfXR3/5qjoQ0J7vd6fnzDDiFAIheQk4KycE0Ihzgg4a4cTQiHOCDhrhxNCIc4IOGuHE0Ihzgg4a4cTQiHOCDhrhxNCIc4IOGuHE0Ihzgg4a4cTQiHOCDhrhxNCIc4IOGuHE0Ihzgg4a4cTQiHOCDhrZ9GEnH0/w1H7KHXXvC8rNarkhYuEhD9CNL6k/6odCqGQnASclXNCKMQZAWftcEIoxBkBZ+1wQgou5DdzvDb76iNJwAAAAABJRU5ErkJggg=='>"
651,7,7,Lid,obj3,558,211,6068,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA2hJREFUeF7tnTFL62AUht+0P0Doorh2uoN0qJOL/gGxo0PBuujW3aVp90t3haIF19CLi4LLvasg/g03ByenXHLby9XclCYn32lPkzfgIt95e/I8HPo1JK0XhmEIHrkJeB5wdjaNiYheXckiPQqRgYtXUYgbjs5SKMQZSjdBFOKGo7MUCnGG0k2QWyGtFrC5CTw+Ant7wO2tmy5LlOJWyPExsLHxD9/TE/DyUiKc+U/VrZDz868dfXwANzf5uyxRglshnQ7w8AAcHQFvb8D9PfD+XiKc+U/VrZCon2YT2NkBgoAyBH6cCZlMJmErelPnkYvAZyFR0OWlLM6LLr18Lm00GgiCAPV6XZZY0io1IUk82+02xuMxKpVKSXEvPu2lCklqZzAYoNfrLe60JCtWLiTOuVqtYjgcotvtlkTB19M0JyTJQq1Ww2g0Qhk2DWshJElSUTcNayukqJuGQgkpwqah8ELWbdNQOiHWNw0UMmdzvapNA4Vk+LSzjCsNFJJByDI2DRSSU4jrTQOFOBaSd9NAIUsQkuVKA4WsSEj8Zf/eGk0hFGKEgLE2OCEUYoyAsXY4IRRijICxduZNyN0dsLWVrdnXV+C/24CyRXD1PCHPz9N7D7McUQ2FZCGWsNb5ewifMcxpZFbu7IMhhbgRcno6ffo2EhMd19eyXD6FK+OmVkUhamhlwRQi46ZWRSFqaGXBFCLjplZFIWpoZcEUIuOmVkUhamhlwRQi46ZWRSFqaGXBFCLjplZFIWpoZcEUIuOmVkUhamhlwRQi46ZWRSFqaGXBFCLjplZFIWpoZcEUIuOmVkUhamhlwRQi46ZWRSFqaGXBFCLjplZFIWpoZcEUIuOmVkUhamhlwRSSgVv8+6bTlG5vA76fZuV0DYWkZ4Xd3aTFg9k/49R/AviFw8N9+P5B6lehkNSokhd6s7ur478cFX1JaL/f//PnZxgRCqGQnASMlXNCKMQYAWPtcEIoxBgBY+1wQijEGAFj7XBCKMQYAWPtcEIoxBgBY+1wQijEGAFj7XBCKMQYAWPtcEIoxBgBY+1wQijEGAFj7XBCKMQYAWPtcEIoxBgBY+0smpCL7xc46Zyk7pr3ZaVGlbxwkRD/h4/mt/TfqEwhFJKTgLFyTgiFGCNgrB1OCIUYI2CsHU5IwYX8BnYNOzv9R/y5AAAAAElFTkSuQmCC'>"
651,8,1,Bridge,obj1,309,541,3594,1,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAyJJREFUeF7tnLtO41AYhCcPQQUNBU1EB0Ki25IWCkpKGl6AAimJxAtQwqvQINEgbl0UCQkqqKmovTLZhNx9yTn2LPpSgu0zns/zj2OBG0mSJOJj40ADIDYsvoUAxIsHQMx4AAQgbg6Y6aFDAGLmgJkcEgIQMwfM5JAQgJg5YCaHhADEzAEzOSQEIGYOmMkhIQAxc8BMDgkBiJkDZnJICEDMHDCTQ0KqAvL6Km1vS0dH0sXF3FUBUgWQ01Pp81N6epK2tqTra+ntbebKAKkCyP6+9PUlra/3V3t4kJ6fAVKF9zPXODiQVlbGf3V5CZDagJycSLe30u6udHUlbWxILy8AqQ1IuvDdnbS3Jx0e9qHM+dAhtVKaXhwgADFzwEwOCQGImQNmckgIQMwcMJNDQgBi5oCZHBICEDMHzOSQEICYOWAmh4QAxMwBMzkkBCBmDpjJISEAMXPATA4JAYiZA2ZySAhAzBwwkrO5ucnrmVx49Ho9NZtNgLgAaTQa31LoEAMiAxgAMYCR9ka32x0qISE1Qhn0xqgEgNQIZHRUDWQApCYgs2DQITXBmOwNRlZNINJlZ/UGQGoEMm9U0SE1QMmCQYdUCGVRbzCyKgSRpzcAUjGQPKOKDqkIShEYdEhkKHl7g5EVGUTR3gBIBUCKjio6JCKUsjDokAhQyvQGIysCiGV6AyCRgCwzquiQwFBCwKBDAkFZtjcYWYFAhOoNgAQEEmpU0SEBoISGQYcsASVkbzCylgARozeiAklf3py+K/i3fdJ3ID8+9s8qxqiK1iFra9Lq6m/DIX18SO/vcWH81x1yfp4f+tlZ/m0XbRmrN4KOrE6no3a7PTxmkiRhzj7jKOlf7x8fZy+VviI3lKSYo2o4siQl+iO1Wq3ss5vYIoWhm/EfAqSwjWM7pP8lEhRIGTlpwopeEKETMpn0MucRYh+A/HMRICOXEwn5MYOEkJDpSUtCSMjUVUGH0CEzb8roEDqEDln0fYWEkBASQkJyPO/kLivAXdbOTvbTo/v7fE977YBkn9qcLSae9pY5TpkvhmXWWbSPF5DQZ1fweAD5MewvlxWQCvWOpvcAAAAASUVORK5CYII='>"
651,9,1,Trap,obj2,93,274,5712,1,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAxJJREFUeF7t3LFKI1EYxfETn8BSuwXBehtt9Q20CFgmhcY3EAshESzzAgo+QvAVtLWwVhvZSssUqQTJMhF3MRtn7mRm7pw1/+nEO7nH88sXMwanMR6Px+KwaaABiI3FJAggXh6AmHkAAohbA2Z5+B0CiFkDZnGYEEDMGjCLw4QAYtaAWRwmBBCzBsziMCGAmDVgFocJAcSsAbM4TAggZg2YxWFCADFrwCwOEwKIWQNmcZgQQMwaMIvDhABi1oBZHCYEELMGzOIwIYCYNVBHnJUVaWdHeniQ7u+ll5c/KZiQ2CCdjnR5Ke3vv+/89iYtLUkXF5MvAYkNsrws7e393fX1Vbq6koZDDQYDQGJ76O5OOjqS1tak52dpdVU6PNTg6UnNZhOQ6CDJhsfH0uPj+9br6xpsbEwweMmqRePzpsnL1AcGIDWDTGMAUiPILAxAagL5CiMXyNlZePqTk/C1i7YyDSMXSKMhJdc0WUdyfcOtCGa3lIUBSNazq8Tvh2AAUmLhaQ8VigFIBJA8GIBUDJIXA5AKQebBAKQikHkxAKkApAgGICWDFMWYgEhKvaNcr9dTt9tVcmG4uZn9E9zeLuaFYRkYuUCyKRZ3RVkYQSBST41GN7Xtsv5Ukkxh6DG9Nvlouo6jTIxgkE4nHaSOIqb3PD+Pn6JsDEAKGFaBEQxycJBvQvK89BTo5NOpMSekKoxAkOKVfadbA1eJAUjO51rVGEEgH9chObN/u+UxMAAJfNrEwgAkACQmBiAZILExAEkBqQMDkC9A6sIAZAZInRiATIHUjZEN8kNqtVtqt9oB70f+XXJzfSP9muvU6CeNRiP1+/3o+05vmP4B1a609XNL21vbcwU9PT2Vruc6dWFPAsSMHhBAzBowi8OEAGLWgFkcJgQQswbM4jAhgJg1YBaHCQHErAGzOEwIIGYNmMVhQgAxa8AsDhMCiFkDZnGYEEDMGjCLw4QAYtaAWRwmBBCzBsziMCGAmDVgFocJAcSsAbM4TAggZg2YxWFC/jcQDQsm5t8RchWYeQOzXI/G4sIN/AZquVnAbzl4HwAAAABJRU5ErkJggg=='>"
